Date,AAPL,MSFT,GOOGL
2023-02-16,151.5150146484375,256.0853576660156,94.72708129882812
2023-02-17,150.37155151367188,252.08998107910156,93.57659149169922
2023-02-21,146.3596649169922,246.82470703125,91.0375747680664
2023-02-22,146.78355407714844,245.6915283203125,90.89871978759766
2023-02-23,147.2665557861328,248.87612915039062,90.14495086669922
2023-02-24,144.61495971679688,243.45452880859375,88.39936828613281
2023-02-27,145.80767822265625,244.37277221679688,89.13331604003906
2023-02-28,145.30494689941406,243.64988708496094,89.32176208496094
2023-03-01,143.23492431640625,240.57278442382812,89.61930847167969
2023-03-02,143.8263702392578,245.30081176757812,91.245849609375
2023-03-03,148.8732452392578,249.38409423828125,92.88233184814453
2023-03-06,151.63328552246094,250.92752075195312,94.3501968383789
2023-03-07,149.4351348876953,248.27047729492188,93.0905990600586
2023-03-08,150.68699645996094,247.83087158203125,93.4774169921875
2023-03-09,148.43955993652344,246.48281860351562,91.56324005126953
2023-03-10,146.37940979003906,242.83912658691406,89.88707733154297
2023-03-13,148.32125854492188,248.04579162597656,90.36315155029297
2023-03-14,150.41098022460938,254.75689697265625,93.19969940185547
2023-03-15,150.80526733398438,259.29925537109375,95.3221664428711
2023-03-16,153.62440490722656,269.81036376953125,99.49766540527344
2023-03-17,152.78656005859375,272.9656677246094,100.7870101928711
2023-03-20,155.1522979736328,265.9322204589844,100.39027404785156
2023-03-21,157.00546264648438,267.44635009765625,104.0599365234375
2023-03-22,155.5761260986328,265.9908142089844,102.52265167236328
2023-03-23,156.66043090820312,271.236572265625,104.73436737060547
2023-03-24,157.9615936279297,274.0792541503906,104.57569122314453
2023-03-27,156.01976013183594,269.9861755371094,101.6201171875
2023-03-28,155.3987274169922,268.8628234863281,100.20182800292969
2023-03-29,158.47418212890625,274.0206604003906,100.55887603759766
2023-03-30,160.04144287109375,277.478759765625,100.06298065185547
2023-03-31,162.54518127441406,281.6304016113281,102.87970733642578
2023-04-03,163.79705810546875,280.5851745605469,103.5045394897461
2023-04-04,163.26473999023438,280.5363464355469,103.86158752441406
2023-04-05,161.4214630126953,277.76202392578125,103.61363983154297
